time,type,angle,power,powerL,powerR,raw
19.796,CMD,,,,, ?
19.814,MSG,,,,, kp=50.00 ki=2.00 kd=10.00 kspd=5.00 kdst=0.14 po=0.00
34.011,MSG,,,,, Motor: ON (offset=89.9)
65.613,D,-2.0,-25,1475,1525,D,-2.0,-25,1475,1525
65.713,D,-4.5,51,1551,1449,D,-4.5,51,1551,1449
65.812,D,-2.2,9,1509,1491,D,-2.2,9,1509,1491
65.913,D,-17.0,400,1900,1100,D,-17.0,400,1900,1100
66.013,D,-4.1,115,1615,1385,D,-4.1,115,1615,1385
66.113,D,-1.1,-65,1435,1565,D,-1.1,-65,1435,1565
66.213,D,-17.7,400,1900,1100,D,-17.7,400,1900,1100
66.313,D,-2.7,-123,1377,1623,D,-2.7,-123,1377,1623
66.413,D,-10.9,298,1798,1202,D,-10.9,298,1798,1202
66.512,D,-2.8,2,1502,1498,D,-2.8,2,1502,1498
66.613,D,-10.3,209,1709,1291,D,-10.3,209,1709,1291
66.713,D,-5.0,23,1523,1477,D,-5.0,23,1523,1477
66.812,D,-5.8,0,1500,1500,D,-5.8,0,1500,1500
66.913,D,-12.0,283,1783,1217,D,-12.0,283,1783,1217
67.013,D,-4.1,-101,1399,1601,D,-4.1,-101,1399,1601
67.113,D,-2.9,-145,1355,1645,D,-2.9,-145,1355,1645
67.213,D,-2.0,-195,1305,1695,D,-2.0,-195,1305,1695
67.313,D,-12.6,292,1792,1208,D,-12.6,292,1792,1208
67.412,D,-6.7,10,1510,1490,D,-6.7,10,1510,1490
67.513,D,-10.0,270,1770,1230,D,-10.0,270,1770,1230
67.613,D,-6.1,-55,1445,1555,D,-6.1,-55,1445,1555
67.713,D,-2.5,-26,1474,1526,D,-2.5,-26,1474,1526
67.813,D,-15.4,400,1900,1100,D,-15.4,400,1900,1100
67.913,D,-1.2,-106,1394,1606,D,-1.2,-106,1394,1606
68.013,D,-18.6,400,1900,1100,D,-18.6,400,1900,1100
68.113,D,-7.4,34,1534,1466,D,-7.4,34,1534,1466
68.211,D,-4.4,43,1543,1457,D,-4.4,43,1543,1457
68.313,D,-0.6,-49,1451,1549,D,-0.6,-49,1451,1549
68.413,D,-20.8,400,1900,1100,D,-20.8,400,1900,1100
68.513,D,-2.2,-69,1431,1569,D,-2.2,-69,1431,1569
68.612,D,-3.5,71,1571,1429,D,-3.5,71,1571,1429
68.713,D,-0.3,-230,1270,1730,D,-0.3,-230,1270,1730
68.813,D,-22.8,400,1900,1100,D,-22.8,400,1900,1100
68.913,D,-2.2,-22,1478,1522,D,-2.2,-22,1478,1522
69.013,D,-2.9,-98,1402,1598,D,-2.9,-98,1402,1598
69.113,D,-8.4,158,1658,1342,D,-8.4,158,1658,1342
69.213,D,-3.7,85,1585,1415,D,-3.7,85,1585,1415
69.313,D,-11.7,400,1900,1100,D,-11.7,400,1900,1100
69.413,D,-11.6,342,1842,1158,D,-11.6,342,1842,1158
